Dia da Semana,Características reais da sala,Características da sala pedida para a aula,Turno,﻿Curso,Unidade de execução,Turnos com capacidade superior à capacidade das características das salas,Fim,Início,Inscritos no turno (no 1º semestre é baseado em estimativas),Turma,Turno com inscrições superiores à capacidade das salas,Lotação,Sala da aula,Dia
Qua,"Horário sala visível portal público,Laboratório de Informática,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,17:30:00,16:00:00,48,CPB1,VERDADEIRO,41,0S01,12/2/2015
Qua,,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,17:30:00,16:00:00,48,CPB1,VERDADEIRO,,,11/25/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,17:30:00,16:00:00,48,CPB1,VERDADEIRO,50,2E04,11/18/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,17:30:00,16:00:00,48,CPB1,VERDADEIRO,50,2E04,11/11/2015
Qua,,Não necessita de sala,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,17:30:00,16:00:00,48,CPB1,VERDADEIRO,,,11/4/2015
Qua,"Horário sala visível portal público,Laboratório de Informática,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,17:30:00,16:00:00,48,CPB1,VERDADEIRO,41,0S02,10/28/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,17:30:00,16:00:00,48,CPB1,VERDADEIRO,50,2E04,10/21/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,17:30:00,16:00:00,48,CPB1,VERDADEIRO,50,2E04,10/14/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,17:30:00,16:00:00,48,CPB1,VERDADEIRO,50,2E04,10/7/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,17:30:00,16:00:00,48,CPB1,VERDADEIRO,50,2E04,9/30/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,17:30:00,16:00:00,48,CPB1,VERDADEIRO,50,2E04,9/23/2015
Qua,,Não necessita de sala,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,16:00:00,14:30:00,48,CPB1,VERDADEIRO,,,12/16/2015
Qua,"Horário sala visível portal público,Laboratório de Informática,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,16:00:00,14:30:00,48,CPB1,VERDADEIRO,41,0S01,12/2/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,16:00:00,14:30:00,48,CPB1,VERDADEIRO,50,2E04,11/25/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,16:00:00,14:30:00,48,CPB1,VERDADEIRO,50,2E04,11/18/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,16:00:00,14:30:00,48,CPB1,VERDADEIRO,50,2E04,11/11/2015
Qua,,Não necessita de sala,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,16:00:00,14:30:00,48,CPB1,VERDADEIRO,,,11/4/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,16:00:00,14:30:00,48,CPB1,VERDADEIRO,50,2E04,10/21/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,16:00:00,14:30:00,48,CPB1,VERDADEIRO,50,2E04,10/14/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,16:00:00,14:30:00,48,CPB1,VERDADEIRO,50,2E04,10/7/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,16:00:00,14:30:00,48,CPB1,VERDADEIRO,50,2E04,9/30/2015
Qua,"Sala Aulas Mestrado Plus,Sala de Aulas normal,L6105-2TP01,LCP,Análise de Dados em Ciências Sociais: Modelos de Dependência,FALSO,16:00:00,14:30:00,48,CPB1,VERDADEIRO,50,2E04,9/23/2015
51,Lab ISTA,16:00:00,LIGE","LETI,LEI,L5098-2PL07,VERDADEIRO,VERDADEIRO,Aplicações e Serviços","Redes Digitais II - Sistemas,IC1,12/18/2015,17:30:00,Sex
51,Lab ISTA,16:00:00,LIGE","LETI,LEI,L5098-2PL07,VERDADEIRO,VERDADEIRO,Aplicações e Serviços","Redes Digitais II - Sistemas,IC1,12/11/2015,17:30:00,Sex
51,Lab ISTA,16:00:00,LIGE","LETI,LEI,L5098-2PL07,VERDADEIRO,VERDADEIRO,Aplicações e Serviços","Redes Digitais II - Sistemas,IC1,12/4/2015,17:30:00,Sex
51,Lab ISTA,16:00:00,LIGE","LETI,LEI,L5098-2PL07,VERDADEIRO,VERDADEIRO,Aplicações e Serviços","Redes Digitais II - Sistemas,IC1,11/27/2015,17:30:00,Sex
51,Lab ISTA,16:00:00,LIGE","LETI,LEI,L5098-2PL07,VERDADEIRO,VERDADEIRO,Aplicações e Serviços","Redes Digitais II - Sistemas,IC1,11/20/2015,17:30:00,Sex
51,Lab ISTA,16:00:00,LIGE","LETI,LEI,L5098-2PL07,VERDADEIRO,VERDADEIRO,Aplicações e Serviços","Redes Digitais II - Sistemas,IC1,11/13/2015,17:30:00,Sex
51,Lab ISTA,16:00:00,LIGE","LETI,LEI,L5098-2PL07,VERDADEIRO,VERDADEIRO,Aplicações e Serviços","Redes Digitais II - Sistemas,IC1,10/30/2015,17:30:00,Sex
51,Lab ISTA,16:00:00,LIGE","LETI,LEI,L5098-2PL07,VERDADEIRO,VERDADEIRO,Aplicações e Serviços","Redes Digitais II - Sistemas,IC1,10/23/2015,17:30:00,Sex
51,Lab ISTA,16:00:00,LIGE","LETI,LEI,L5098-2PL07,VERDADEIRO,VERDADEIRO,Aplicações e Serviços","Redes Digitais II - Sistemas,IC1,10/16/2015,17:30:00,Sex
51,Lab ISTA,16:00:00,LIGE","LETI,LEI,L5098-2PL07,VERDADEIRO,VERDADEIRO,Aplicações e Serviços","Redes Digitais II - Sistemas,IC1,10/9/2015,17:30:00,Sex
51,Lab ISTA,16:00:00,LIGE","LETI,LEI,L5098-2PL07,VERDADEIRO,VERDADEIRO,Aplicações e Serviços","Redes Digitais II - Sistemas,IC1,10/2/2015,17:30:00,Sex
IA2,Seg,126,LIGE","LETI,LEI,"IA4,EIA2,IA1,L0782T01,Introdução à Programação,IA3,FALSO,FALSO,EIA1"
IA2,Seg,126,LIGE","LETI,LEI,"IA4,EIA2,IA1,L0782T01,Introdução à Programação,IA3,FALSO,FALSO,EIA1"
IA2,Seg,126,LIGE","LETI,LEI,"IA4,EIA2,IA1,L0782T01,Introdução à Programação,IA3,FALSO,FALSO,EIA1"
IA2,Seg,126,LIGE","LETI,LEI,"IA4,EIA2,IA1,L0782T01,Introdução à Programação,IA3,FALSO,FALSO,EIA1"
IA2,Seg,126,LIGE","LETI,LEI,"IA4,EIA2,IA1,L0782T01,Introdução à Programação,IA3,FALSO,FALSO,EIA1"
IA2,Seg,126,LIGE","LETI,LEI,"IA4,EIA2,IA1,L0782T01,Introdução à Programação,IA3,FALSO,FALSO,EIA1"
IA2,Seg,126,LIGE","LETI,LEI,"IA4,EIA2,IA1,L0782T01,Introdução à Programação,IA3,FALSO,FALSO,EIA1"
IA2,Seg,126,LIGE","LETI,LEI,"IA4,EIA2,IA1,L0782T01,Introdução à Programação,IA3,FALSO,FALSO,EIA1"
IA2,Seg,126,LIGE","LETI,LEI,"IA4,EIA2,IA1,L0782T01,Introdução à Programação,IA3,FALSO,FALSO,EIA1"
IA2,Seg,126,LIGE","LETI,LEI,"IA4,EIA2,IA1,L0782T01,Introdução à Programação,IA3,FALSO,FALSO,EIA1"
IA2,Seg,126,LIGE","LETI,LEI,"IA4,EIA2,IA1,L0782T01,Introdução à Programação,IA3,FALSO,FALSO,EIA1"
IA2,Seg,126,LIGE","LETI,LEI,"IA4,EIA2,IA1,L0782T01,Introdução à Programação,IA3,FALSO,FALSO,EIA1"
FALSO,,20:00:00,02562S01,DATMC,Tese em Arquitectura dos Territórios Metropolitanos Contemporâneos I,DATMCA1",Seg,FALSO,DATMCC1,"DATMCB1,6,Não necessita de sala,12/7/2015,18:00:00
FALSO,Auditório C1.03,22:00:00,02562S01,DATMC,Tese em Arquitectura dos Territórios Metropolitanos Contemporâneos I,DATMCA1",Qua,FALSO,DATMCC1,"DATMCB1,6,Anfiteatro aulas,12/2/2015,20:00:00
FALSO,Auditório C1.03,22:00:00,02562S01,DATMC,Tese em Arquitectura dos Territórios Metropolitanos Contemporâneos I,DATMCA1",Qua,FALSO,DATMCC1,"DATMCB1,6,Anfiteatro aulas,11/25/2015,20:00:00
FALSO,Auditório C1.03,22:00:00,02562S01,DATMC,Tese em Arquitectura dos Territórios Metropolitanos Contemporâneos I,DATMCA1",Ter,FALSO,DATMCC1,"DATMCB1,6,Anfiteatro aulas,11/10/2015,20:00:00
Qui,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,12/10/2015
Qui,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,12/3/2015
Qui,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,11/26/2015
Qui,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,11/19/2015
Qui,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,11/12/2015
Qui,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,11/5/2015
Qui,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,10/29/2015
Qui,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,10/22/2015
Qui,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,10/15/2015
Qui,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,10/8/2015
Qui,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,10/1/2015
Qui,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,9/24/2015
Ter,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,41,0S01,12/15/2015
Ter,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,41,0S01,12/1/2015
Ter,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,41,0S01,11/24/2015
Ter,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,41,0S01,11/17/2015
Ter,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,41,0S01,11/10/2015
Ter,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,41,0S01,11/3/2015
Ter,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,41,0S01,10/27/2015
Ter,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,41,0S01,10/20/2015
Ter,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,10/13/2015
Ter,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,10/6/2015
Ter,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,9/29/2015
Ter,"Horário sala visível portal público,Laboratório de Informática,L0718-1TP02,LG,Informática de Gestão,FALSO,11:00:00,09:30:00,38,GA3,VERDADEIRO,35,D1.01,9/22/2015
FALSO,30,10/3/2015,Envelhecimento e o Envelhecer",PGHGCS,"Cuidados de Saúde,0,09:00:00,Sáb,PGHDCS-01,02359S01,FALSO,AA3.26,Sala Aulas Mestrado,14:00:00
FALSO,30,9/26/2015,Envelhecimento e o Envelhecer",PGHGCS,"Cuidados de Saúde,0,09:00:00,Sáb,PGHDCS-01,02359S01,FALSO,AA3.26,Sala Aulas Mestrado,14:00:00
FALSO,34,10/2/2015,Envelhecimento e o Envelhecer",PGHGCS,"Cuidados de Saúde,0,16:00:00,Sex,PGHDCS-01,02359S01,FALSO,C3.02,Sala Aulas Mestrado,21:00:00
FALSO,34,9/25/2015,Envelhecimento e o Envelhecer",PGHGCS,"Cuidados de Saúde,0,16:00:00,Sex,PGHDCS-01,02359S01,FALSO,C3.02,Sala Aulas Mestrado,21:00:00
FALSO,AA3.29,20:00:00,Programas de Intervenção Social,"MPCPCJR,MPCPM",MPCPCJRA1",Seg,FALSO,"MPCPMB1,00629TP02,26,Sala Aulas Mestrado,11/30/2015,18:00:00
FALSO,C4.01,22:00:00,Programas de Intervenção Social,"MPCPCJR,MPCPM",MPCPCJRA1",Ter,FALSO,"MPCPMB1,00629TP02,26,Sala Aulas Mestrado,11/10/2015,20:00:00
FALSO,C4.01,22:00:00,Programas de Intervenção Social,"MPCPCJR,MPCPM",MPCPCJRA1",Ter,FALSO,"MPCPMB1,00629TP02,26,Sala Aulas Mestrado,12/1/2015,20:00:00
FALSO,C4.01,22:00:00,Programas de Intervenção Social,"MPCPCJR,MPCPM",MPCPCJRA1",Ter,FALSO,"MPCPMB1,00629TP02,26,Sala Aulas Mestrado,11/24/2015,20:00:00
FALSO,C4.01,22:00:00,Programas de Intervenção Social,"MPCPCJR,MPCPM",MPCPCJRA1",Ter,FALSO,"MPCPMB1,00629TP02,26,Sala Aulas Mestrado,11/17/2015,20:00:00
FALSO,2E10,20:00:00,Programas de Intervenção Social,"MPCPCJR,MPCPM",MPCPCJRA1",Ter,FALSO,"MPCPMB1,00629TP02,26,Sala Aulas Mestrado,12/1/2015,18:00:00
FALSO,2E10,20:00:00,Programas de Intervenção Social,"MPCPCJR,MPCPM",MPCPCJRA1",Ter,FALSO,"MPCPMB1,00629TP02,26,Sala Aulas Mestrado,11/24/2015,18:00:00
FALSO,2E10,20:00:00,Programas de Intervenção Social,"MPCPCJR,MPCPM",MPCPCJRA1",Ter,FALSO,"MPCPMB1,00629TP02,26,Sala Aulas Mestrado,11/17/2015,18:00:00
FALSO,AA2.25,22:00:00,Programas de Intervenção Social,"MPCPCJR,MPCPM",MPCPCJRA1",Sex,FALSO,"MPCPMB1,00629TP02,26,Sala Aulas Mestrado,11/6/2015,20:00:00
FALSO,AA2.25,20:00:00,Programas de Intervenção Social,"MPCPCJR,MPCPM",MPCPCJRA1",Sex,FALSO,"MPCPMB1,00629TP02,26,Sala Aulas Mestrado,11/6/2015,18:00:00
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,12:30:00,11:00:00,27,METIA1,FALSO,50,AA2.23,12/17/2015
Qui,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,12:30:00,11:00:00,27,METIA1,FALSO,60,Auditório C1.04,12/10/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,12:30:00,11:00:00,27,METIA1,FALSO,50,AA2.23,12/3/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,12:30:00,11:00:00,27,METIA1,FALSO,50,AA2.23,11/26/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,12:30:00,11:00:00,27,METIA1,FALSO,50,AA2.23,11/19/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,12:30:00,11:00:00,27,METIA1,FALSO,50,AA2.23,11/12/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,12:30:00,11:00:00,27,METIA1,FALSO,50,AA2.23,11/5/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,12:30:00,11:00:00,27,METIA1,FALSO,50,AA2.23,10/29/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,12:30:00,11:00:00,27,METIA1,FALSO,50,AA2.23,10/22/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,12:30:00,11:00:00,27,METIA1,FALSO,50,AA2.23,10/15/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,12:30:00,11:00:00,27,METIA1,FALSO,50,AA2.23,10/8/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,12:30:00,11:00:00,27,METIA1,FALSO,50,AA2.23,10/1/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,11:00:00,09:30:00,27,METIA1,FALSO,50,AA2.23,12/17/2015
Qui,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,11:00:00,09:30:00,27,METIA1,FALSO,60,Auditório C1.04,12/10/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,11:00:00,09:30:00,27,METIA1,FALSO,50,AA2.23,12/3/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,11:00:00,09:30:00,27,METIA1,FALSO,50,AA2.23,11/26/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,11:00:00,09:30:00,27,METIA1,FALSO,50,AA2.23,11/19/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,11:00:00,09:30:00,27,METIA1,FALSO,50,AA2.23,11/12/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,11:00:00,09:30:00,27,METIA1,FALSO,50,AA2.23,11/5/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,11:00:00,09:30:00,27,METIA1,FALSO,50,AA2.23,10/29/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,11:00:00,09:30:00,27,METIA1,FALSO,50,AA2.23,10/22/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,11:00:00,09:30:00,27,METIA1,FALSO,50,AA2.23,10/15/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,11:00:00,09:30:00,27,METIA1,FALSO,50,AA2.23,10/8/2015
Qui,"Sala NEE,Sala Aulas Mestrado,M8382TP01,METI,Gestão Financeira de Empresas e Projectos I,FALSO,11:00:00,09:30:00,27,METIA1,FALSO,50,AA2.23,10/1/2015
Qua,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,02885S01,MGRHCO,Estágio em Gestão de Recursos Humanos e Consultadoria Organizacional,FALSO,20:00:00,18:30:00,3,MGRHCOB3,FALSO,50,1E04,11/18/2015
Qua,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,02885S01,MGRHCO,Estágio em Gestão de Recursos Humanos e Consultadoria Organizacional,FALSO,20:00:00,18:30:00,3,MGRHCOB3,FALSO,32,C4.05,11/11/2015
Seg,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M9003S01,DS,A Investigação Sociológica em Portugal,FALSO,20:00:00,18:00:00,9,DSA1,FALSO,24,AA3.30,12/7/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M9003S01,DS,A Investigação Sociológica em Portugal,FALSO,20:00:00,18:00:00,9,DSA1,FALSO,60,C4.08,12/1/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M9003S01,DS,A Investigação Sociológica em Portugal,FALSO,20:00:00,18:00:00,9,DSA1,FALSO,60,C4.08,11/24/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M9003S01,DS,A Investigação Sociológica em Portugal,FALSO,20:00:00,18:00:00,9,DSA1,FALSO,60,C4.08,11/17/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M9003S01,DS,A Investigação Sociológica em Portugal,FALSO,20:00:00,18:00:00,9,DSA1,FALSO,60,C4.08,11/10/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M9003S01,DS,A Investigação Sociológica em Portugal,FALSO,20:00:00,18:00:00,9,DSA1,FALSO,60,C4.08,11/3/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M9003S01,DS,A Investigação Sociológica em Portugal,FALSO,20:00:00,18:00:00,9,DSA1,FALSO,60,C4.08,10/27/2015
Ter,"Sala Aulas Mestrado Plus,Sala Aulas Mestrado,M9003S01,DS,A Investigação Sociológica em Portugal,FALSO,20:00:00,18:00:00,9,DSA1,FALSO,60,C4.08,10/13/2015
FALSO,C5.07,14:30:00,Mecânica e Electricidade,"LETI,LEI",ETA1",Qui,FALSO,"ETA2,L2103TP02,57,Sala de Aulas normal,12/17/2015,13:00:00
FALSO,C5.07,14:30:00,Mecânica e Electricidade,"LETI,LEI",ETA1",Qui,FALSO,"ETA2,L2103TP02,57,Sala de Aulas normal,12/10/2015,13:00:00
FALSO,C5.07,14:30:00,Mecânica e Electricidade,"LETI,LEI",ETA1",Qui,FALSO,"ETA2,L2103TP02,57,Sala de Aulas normal,12/3/2015,13:00:00
FALSO,C5.07,14:30:00,Mecânica e Electricidade,"LETI,LEI",ETA1",Qui,FALSO,"ETA2,L2103TP02,57,Sala de Aulas normal,11/26/2015,13:00:00
FALSO,C5.07,14:30:00,Mecânica e Electricidade,"LETI,LEI",ETA1",Qui,FALSO,"ETA2,L2103TP02,57,Sala de Aulas normal,11/19/2015,13:00:00
FALSO,C5.07,14:30:00,Mecânica e Electricidade,"LETI,LEI",ETA1",Qui,FALSO,"ETA2,L2103TP02,57,Sala de Aulas normal,11/5/2015,13:00:00
FALSO,C5.07,14:30:00,Mecânica e Electricidade,"LETI,LEI",ETA1",Qui,FALSO,"ETA2,L2103TP02,57,Sala de Aulas normal,10/29/2015,13:00:00
FALSO,C5.07,14:30:00,Mecânica e Electricidade,"LETI,LEI",ETA1",Qui,FALSO,"ETA2,L2103TP02,57,Sala de Aulas normal,10/22/2015,13:00:00
FALSO,C5.07,14:30:00,Mecânica e Electricidade,"LETI,LEI",ETA1",Qui,FALSO,"ETA2,L2103TP02,57,Sala de Aulas normal,10/15/2015,13:00:00
FALSO,C5.07,14:30:00,Mecânica e Electricidade,"LETI,LEI",ETA1",Qui,FALSO,"ETA2,L2103TP02,57,Sala de Aulas normal,10/8/2015,13:00:00
FALSO,C5.07,14:30:00,Mecânica e Electricidade,"LETI,LEI",ETA1",Qui,FALSO,"ETA2,L2103TP02,57,Sala de Aulas normal,10/1/2015,13:00:00
FALSO,C5.07,14:30:00,Mecânica e Electricidade,"LETI,LEI",ETA1",Qui,FALSO,"ETA2,L2103TP02,57,Sala de Aulas normal,9/24/2015,13:00:00
VERDADEIRO,70,12/9/2015,00437TP01,LSS-PL,Direito Social,63,19:30:00,Qua,SS-PL-A1","SS-PL-A2,FALSO,C5.07,Sala de Aulas normal,21:00:00
VERDADEIRO,70,12/2/2015,00437TP01,LSS-PL,Direito Social,63,19:30:00,Qua,SS-PL-A1","SS-PL-A2,FALSO,C5.07,Sala de Aulas normal,21:00:00
VERDADEIRO,70,11/25/2015,00437TP01,LSS-PL,Direito Social,63,19:30:00,Qua,SS-PL-A1","SS-PL-A2,FALSO,C5.07,Sala de Aulas normal,21:00:00
VERDADEIRO,192,11/18/2015,00437TP01,LSS-PL,Direito Social,63,19:30:00,Qua,SS-PL-A1","SS-PL-A2,FALSO,Auditório B1.04,Sala de Aulas normal,21:00:00
VERDADEIRO,70,11/11/2015,00437TP01,LSS-PL,Direito Social,63,19:30:00,Qua,SS-PL-A1","SS-PL-A2,FALSO,C5.07,Sala de Aulas normal,21:00:00
VERDADEIRO,70,11/4/2015,00437TP01,LSS-PL,Direito Social,63,19:30:00,Qua,SS-PL-A1","SS-PL-A2,FALSO,C5.07,Sala de Aulas normal,21:00:00
VERDADEIRO,70,10/28/2015,00437TP01,LSS-PL,Direito Social,63,19:30:00,Qua,SS-PL-A1","SS-PL-A2,FALSO,C5.07,Sala de Aulas normal,21:00:00
